"Pair","Condtion","Game","X","Y","Z","Role","Success","Target","Introducer","Succ_Introducer","Participant","Zdif","Xdif","Xratio","Zratio"
5,"modified",48,0.0774796333958726,0.146018197056189,0.0599226483670952,"director",1,"fear",0,0,30,0.271881975233555,1.37514053285122,5.05785840223476,0.197712138314936
5,"modified",49,0.00152799042517667,0.00118667518619534,0.000342224196365533,"matcher",1,"war",0,0,30,0.00573235005140348,0.0130558609962464,2.27757566777519,0.43906334887079
5,"modified",50,0.0589355318343862,0.170682464963752,0.061134435682056,"director",1,"fear",0,0,30,0.273397922515869,1.52184174954891,5.56639836742204,0.17964937720818
5,"modified",51,0.000608669785275227,0.000461304914858083,0.000316113492828493,"matcher",1,"death",0,0,30,0.0032796040177344,0.00493326783180265,1.50422667039255,0.664793424875944
5,"modified",52,0.227259337804803,0.213511821697478,0.0922989980375114,"director",1,"reality",0,0,30,1.52114831656218,3.09330342710018,2.03353176900666,0.491755287643468
5,"modified",53,0.000729854075684043,0.00111038821568399,0.000436987207642897,"matcher",1,"luck",0,0,30,0.00771047919988638,0.00986778736114485,1.27978911625756,0.781378734431081
5,"modified",54,0.0662672842728067,0.158042543653953,0.0874501158523805,"director",1,"fear",0,0,30,0.370789811015129,1.40601326525211,3.79194148135518,0.263717149886664
5,"modified",55,0.000106653350197487,0.000352200932181094,0.00027821191182675,"matcher",1,"strength",0,0,30,0.00282578915357616,0.00232151150703419,0.821544489296456,1.2172195334867
5,"modified",56,0.0994640598542803,0.202151345537649,0.068124633682314,"director",1,"strength",0,0,30,1.96584238857031,1.13776363432407,0.578766457036025,1.72781263987066
5,"modified",57,0.000915533978041713,0.00154559294446219,0.000963299412601256,"matcher",1,"war",0,0,30,0.00486985594034221,0.00564211606979376,1.15857966619794,0.863125798920373
5,"modified",58,0.315508283779976,0.312506038991963,0.1530263505226,"director",0,"luxury",0,0,30,3.10621661460027,5.29684796929359,1.70524101390631,0.586427368240008
5,"modified",59,0.000637594142296736,0.000975396526146714,0.00071098920405905,"matcher",0,"freedom",0,0,30,0.0155852511525158,0.0168386399745939,1.08042147090301,0.92556472351869
5,"modified",60,0.166001550971691,0.152565630557098,0.0682998519636933,"director",1,"envy",0,0,30,2.60839739348739,5.1567552909255,1.97698222816846,0.505821441261227
5,"modified",61,0.00205269319841396,0.0017278592044314,0.000700337200257758,"matcher",1,"anger",0,0,30,0.010467074811458,0.0150492191314696,1.43776741855285,0.695522785602228
5,"modified",62,0.21991613988164,0.176931775849814,0.0937339049369552,"director",1,"luck",0,0,30,2.78002560418099,4.75395240844227,1.71003907348645,0.584781959374289
5,"modified",63,0.000418106738343082,0.00144323666141278,0.00101285469301895,"matcher",0,"reality",0,0,30,0.0179479122161862,0.0162113308906557,0.903243268375002,1.10712145333679
5,"modified",64,0.0930945083579848,0.197718953163783,0.0611139801023939,"director",1,"strength",0,0,30,1.84507152438164,1.19071669876575,0.645349886457553,1.54954703019968
5,"modified",65,0.00152601845254696,0.00274006239203718,0.00103069020813294,"matcher",0,"reality",0,0,30,0.0279019847512245,0.0297752320766446,1.06713670522445,0.937087062139494
5,"modified",66,0.256781601768968,0.128485912740434,0.104611176796493,"director",1,"envy",0,0,30,3.94548244588077,5.99629879742861,1.51978848713139,0.657986297742986
5,"modified",67,0.000411299817539053,0.000400068759854035,0.000916135382578857,"matcher",1,"death",0,0,30,0.0061308890581129,0.00746238231658947,1.21717784253731,0.821572628955696
5,"modified",68,0.224371380713483,0.129196296958357,0.0911487387775798,"director",0,"luxury",0,0,30,3.21832137973979,3.45778286457062,1.07440570924281,0.930747101767316
5,"modified",69,0.000419517400920814,0.000294427194686151,0.00063481320202076,"matcher",1,"luxury",0,0,30,0.00758989155292551,0.0101421177387238,1.33626648918515,0.748353721427075
5,"modified",70,0.100149267671087,0.170383638549203,0.0701402524595799,"director",1,"strength",0,0,30,1.32543958723545,0.849984392523766,0.641284899522753,1.55936932359425
5,"modified",71,0.000432408583681027,0.000880190854515242,0.000929410386027456,"matcher",0,"war",0,0,30,0.0132183805108072,0.014800399541855,1.11968327207364,0.893109707844446
6,"normal",0,0.0720195147169579,0.126825881753138,0.0876261860984972,"matcher",0,"reality",0,0,31,3.08195584430359,4.39263685047626,1.42527572502222,0.701618628903829
6,"normal",1,0.0978802126810486,0.0888104167433373,0.041828880864326,"director",0,"anger",1,0,31,2.26216766214929,4.91379841417074,2.1721636713267,0.460370465264815
6,"normal",2,0.00193266460248829,0.00154878203161849,0.000731385951974195,"matcher",1,"freedom",0,0,31,0.0208797156810759,0.0344445109367374,1.64966379154079,0.606184123775911
6,"normal",3,0.0354130915131912,0.129849866486351,0.0483152149059799,"director",1,"luck",1,1,31,1.24064333911519,1.37596931215376,1.10907725755822,0.901650442460274
6,"normal",4,0.00253213985060769,0.0104697829889318,0.002749807207438,"matcher",1,"freedom",0,0,31,0.0479481816291805,0.0769979506731038,1.60585757492509,0.622720230993489
6,"normal",5,0.11538651599996,0.136633032722961,0.0731924757581789,"director",1,"fear",1,1,31,1.17656858194095,1.98089141771197,1.6836174687277,0.593959149613536
6,"normal",6,0.00279097358610419,0.00247503671782432,0.00070621424096605,"matcher",1,"death",0,0,31,0.0198916792869567,0.0460849851369861,2.31679711261003,0.431630372188021
6,"normal",7,0.120603653668696,0.143329601710068,0.0717482451847088,"director",0,"anger",0,0,31,1.84020871482789,2.51866844296455,1.36868629230468,0.730627613955376
6,"normal",8,0.0099418630060877,0.0346212638264356,0.00845227146403611,"matcher",0,"war",0,0,31,0.130071476101874,0.232995510101318,1.7912882753697,0.558257436142494
6,"normal",9,0.0968659826759765,0.129457942674054,0.0572940220885432,"director",1,"anger",0,0,31,1.57054175622761,3.48673101142049,2.22008169957576,0.450433873758382
6,"normal",10,0.00405485559468533,0.0100192396448446,0.00319100674666646,"matcher",0,"fear",0,0,31,0.114772319793702,0.14393348991871,1.25407842393901,0.797398297356108
6,"normal",11,0.104925206837753,0.155828172939818,0.0894787555291014,"director",0,"luxury",1,0,31,2.41011087902007,3.62698982469737,1.50490579345133,0.664493421682306
6,"normal",12,0.00498511313841169,0.00584724298103285,0.00146324215144704,"matcher",0,"war",0,0,31,0.061370819807053,0.308245971798897,5.02267971599545,0.199096907735398
6,"normal",13,0.173678671966569,0.124197197455506,0.102241745465883,"director",1,"reality",1,1,31,3.15677815675735,3.74477279931307,1.18626416344685,0.842982558871509
6,"normal",14,0.00324484164443538,0.00207878119929605,0.00109337431728198,"matcher",0,"strength",0,0,31,0.0534257888793952,0.3058006092906,5.72383891197045,0.174707921620343
6,"normal",15,0.122276070986248,0.138232939498373,0.0566833661820214,"director",1,"fear",0,0,31,1.29870315385051,2.43049108982086,1.87147546582506,0.534337755562902
6,"normal",16,0.00114731628333339,0.026428428727388,0.0154976144131872,"matcher",1,"fear",0,0,31,0.0774732679128647,0.026191085577011,0.338066100509256,2.9580014041444
6,"normal",17,0.0867732340968309,0.0823169381943738,0.0255075758842653,"director",0,"envy",1,0,31,0.526109043508768,2.08464717119932,3.96238611922773,0.252373183710552
6,"normal",18,0.00095484795042545,0.00199917185995867,0.00143381001191136,"matcher",1,"envy",0,0,31,0.0173214077949525,0.0268339365720751,1.54917757781181,0.645503791381028
6,"normal",19,0.0548383714614238,0.174941437834751,0.043731805396841,"director",0,"luxury",0,0,31,1.11926259845495,1.6006193049252,1.43006592656158,0.699268461283025
6,"normal",20,0.00323103364377153,0.00202114025212388,0.000710194389776897,"matcher",1,"strength",0,0,31,0.0270693302154557,0.0616887360811237,2.2789162343552,0.438805070991537
6,"normal",21,0.216421188033232,0.12909763609313,0.124678918587885,"director",1,"reality",0,0,31,2.69627900794148,3.68460850417614,1.36655312500067,0.731768111832103
6,"normal",22,0.00275636005224185,0.00178606399909718,0.000862702877179812,"matcher",1,"luck",0,0,31,0.0491167455911628,0.22850476205349,4.65227814471901,0.214948455120883
6,"normal",23,0.137749081682128,0.236387807342616,0.0328198707914842,"director",1,"freedom",1,1,31,0.942643344402314,2.99143743515015,3.17345627369477,0.3151138423709
6,"normal",24,0.00139413606304956,0.00124663999398461,0.00110162734930052,"matcher",1,"strength",0,0,31,0.0252323895692825,0.0349305868148805,1.3843550853148,0.72235802115221
6,"normal",25,0.138766540181646,0.186190665567088,0.0608941596499174,"director",1,"strength",1,1,31,0.802732757758349,2.22985698282719,2.77783230007222,0.359992934049332
6,"normal",26,0.00153366195111066,0.000918909066844877,0.00111224362527871,"matcher",1,"reality",0,0,31,0.0166805982589724,0.0278321206569667,1.66853252052851,0.599329043753519
6,"normal",27,0.120323206144447,0.161737683576916,0.0835036932875555,"director",0,"war",1,0,31,2.44582773372531,2.61353857070208,1.06857017551327,0.935829974404504
6,"normal",28,0.00123602738899115,0.00253730025187626,0.00117306191161107,"matcher",1,"anger",0,0,31,0.0199896395206449,0.0299619585275647,1.49887437923133,0.667167318259742
6,"normal",29,0.100044472499675,0.1649575834962,0.0437926517995259,"director",1,"luck",0,0,31,0.94563139975071,1.76157570793293,1.86285661453006,0.536809968196219
6,"normal",30,0.00181344763850118,0.00126080311434843,0.000738543539919517,"matcher",1,"fear",0,0,31,0.0336348712444305,0.164973497390747,4.90483510972454,0.203880452172053
6,"normal",31,0.117984816628923,0.210405014218009,0.0278686430230411,"director",0,"freedom",0,0,31,0.864136680960656,3.13425312936306,3.62703400795199,0.275707368005808
6,"normal",32,0.00465918127777817,0.00358969535375116,0.00249314124122076,"matcher",1,"freedom",0,0,31,0.0232505500316619,0.0514678061008453,2.21361671146524,0.451749390407375
6,"normal",33,0.13688812979447,0.180150922630042,0.0384401960921567,"director",1,"fear",0,0,31,1.08299001306295,2.49312353134155,2.30207435088935,0.434390835210719
6,"normal",34,0.00121231579054134,0.00176461170518472,0.00135242230757116,"matcher",1,"luck",0,0,31,0.00824780762195607,0.0130968913435937,1.58792396039029,0.629753076938402
6,"normal",35,0.168303582717123,0.22406715009172,0.0922841894919134,"director",1,"war",0,0,31,2.8878902499564,3.94949930161238,1.36760713177102,0.731204142453557
6,"normal",36,0.00177934850889619,0.00102365361740253,0.000556397528193826,"matcher",1,"war",0,0,31,0.0091095417737965,0.0246126949787139,2.70185873119459,0.37011557579025
6,"normal",37,0.209586557914134,0.137501314314989,0.106489222462213,"director",1,"reality",0,0,31,1.95091526210308,3.30735722184181,1.69528491887264,0.589871347799754
6,"normal",38,0.00317341297846913,0.00517381972949359,0.00297113346622292,"matcher",1,"luxury",0,0,31,0.0885859131813042,0.0989210158586501,1.11666756379418,0.895521668599583
6,"normal",39,0.0823466679243709,0.103475391358486,0.0571179849600646,"director",0,"envy",0,0,31,1.36693743616343,3.65264692576602,2.67213906732841,0.374232019667972
6,"normal",40,0.000590021796660099,0.00101685444658285,0.00054762462436888,"matcher",1,"strength",0,0,31,0.0371276289224624,0.061971813440323,1.66915623859917,0.599105090868693
6,"normal",41,0.127050155734225,0.116738195637888,0.0241282827826773,"director",1,"envy",0,0,31,1.01445242762566,3.39455939829349,3.3461987037071,0.298846568463536
6,"normal",42,0.000723427825670197,0.00198143741146619,0.000581513736954336,"matcher",1,"anger",0,0,31,0.0432740300893791,0.0325613170862195,0.752444757721124,1.329001218679
6,"normal",43,0.157291695677738,0.135403421377288,0.0414510056754511,"director",1,"strength",0,0,31,1.21529244072735,3.20244625769556,2.63512398363878,0.379488785426758
6,"normal",44,0.00119257382603702,0.00178569945857567,0.000730288254292822,"matcher",1,"strength",0,0,31,0.0259772092103961,0.0356383621692656,1.37190880978096,0.728911420985523
6,"normal",45,0.125289486710668,0.217269176859218,0.0338236894383146,"director",1,"luck",0,0,31,0.781401917338371,1.70030316151679,2.17596492123848,0.459566232083759
6,"normal",46,0.00118308121314253,0.00140899937186436,0.000787666910426688,"matcher",1,"fear",0,0,31,0.0323826372623444,0.0446835979819296,1.37986284501569,0.724709708368609
6,"normal",47,0.124787597975025,0.0935159034762062,0.0426415324607219,"director",1,"envy",0,0,31,1.18595030903816,3.55930569954216,3.00122667232901,0.333197092115665
6,"normal",48,0.000851036852319847,0.00180417371430513,0.000772109015143113,"matcher",1,"luck",0,0,31,0.0233273953199386,0.0227090716362,0.973493668056028,1.02722804761217
6,"normal",49,0.160819360197966,0.159644757536421,0.0491949614019465,"director",1,"strength",0,0,31,1.21725156530738,2.51927785202861,2.06964437247813,0.483174797225009
6,"normal",50,0.000585727746534412,0.0012357259890118,0.00051574044142073,"matcher",1,"envy",0,0,31,0.0145508050918577,0.0190940126776699,1.3122306674532,0.762061141232752
6,"normal",51,0.0743745719067164,0.128999727966519,0.0219950774885568,"director",1,"envy",0,0,31,0.505016744136811,1.91316101327538,3.78831204209954,0.263969807367237
6,"normal",52,0.000613939031651268,0.00063002840195535,0.000404110670862246,"matcher",1,"death",0,0,31,0.00718286633491527,0.0150462090969081,2.09473605596276,0.477387113833962
6,"normal",53,0.134469162557669,0.139497398305291,0.0325771289059341,"director",1,"strength",0,0,31,1.07907909154892,2.69485082384199,2.497361727187,0.400422569591626
6,"normal",54,0.00241373343247237,0.00128653804605879,0.00065949810309128,"matcher",1,"death",0,0,31,0.0105151087045667,0.0246407538652416,2.34336653643344,0.426736485501743
6,"normal",55,0.098274814219464,0.0989145949148582,0.028954978308411,"director",1,"envy",0,0,31,0.815392032265663,2.72660195082426,3.34391537190776,0.299050630407995
6,"normal",56,0.000942382033423271,0.000402213007378188,0.000586529990655923,"matcher",0,"anger",0,0,31,0.00716917216777793,0.0225234627723695,3.14171040187902,0.318297956234894
7,"modified",0,0.00127633271426108,0.000603983778786885,0.000923265698649292,"matcher",0,"luxury",0,0,32,0.0350452810525909,0.0554805845022192,1.58311141574131,0.63166748092189
7,"modified",1,0.121634513008661,0.214580684240459,0.219180110369934,"director",1,"strength",1,1,32,10.5683187702671,5.71373627893627,0.540647609439195,1.84963362926414
7,"modified",2,0.0189417284121885,0.0290939689540723,0.0119506974755745,"matcher",0,"anger",0,0,32,0.128111094236374,0.235257357358932,1.83635428891792,0.544557227347046
7,"modified",3,0.0926037038420616,0.12724980819985,0.0992954562353187,"director",1,"anger",1,1,32,2.40986825618893,3.91130887251347,1.62303846381171,0.616128343410605
7,"modified",4,0.016286028067766,0.0077866856245161,0.00366050087738894,"matcher",1,"anger",0,0,32,0.0333008766174315,0.0859379917383196,2.58065253733696,0.387498892443663
7,"modified",5,0.10416125753007,0.115989259789785,0.30945356781353,"director",1,"fear",1,1,32,3.55085425940342,2.34866783581674,0.661437407518758,1.51185885260298
7,"modified",6,0.00931551070417476,0.00585565486542602,0.0040559502917652,"matcher",0,"luck",0,0,32,0.036329470574856,0.0702273249626159,1.93306766796709,0.517312464830396
7,"modified",7,0.132669170122442,0.18845436104874,0.153589049551403,"director",1,"strength",0,0,32,1.28561538457871,1.70283682085574,1.32453052544463,0.754984487552153
7,"modified",8,0.00173953153149151,0.00141425541862805,0.00110703399190565,"matcher",1,"envy",0,0,32,0.0236248522996904,0.051224663853645,2.16825329546362,0.461200728758112
7,"modified",9,0.179501345427621,0.167868147599048,0.128879567054114,"director",0,"luck",1,0,32,4.74168790719705,9.2042124462314,1.94112573968882,0.515164978524425
7,"modified",10,0.0151241063295486,0.00712927006068755,0.00657761725482864,"matcher",0,"luck",0,0,32,0.0529867559671395,0.103670388460159,1.95653397849931,0.511107913784874
7,"modified",11,0.154307549353765,0.205998713830578,0.230336391043979,"director",1,"strength",0,0,32,3.12975508719683,2.44777276553214,0.782097224011381,1.27861341186073
7,"modified",12,0.0134979831628499,0.0316511057179805,0.0297987585324009,"matcher",1,"strength",0,0,32,0.145239982753991,0.0898798704147338,0.618836967000836,1.61593449215947
7,"modified",13,0.102111953959609,0.102544096620944,0.123566521644356,"director",1,"anger",0,0,32,3.77692906558514,9.4449578365311,2.50069770242504,0.399888398757777
7,"modified",14,0.0134261693755874,0.00823408424718545,0.00810310789149404,"matcher",1,"strength",0,0,32,0.050526410341263,0.117538169026375,2.32627190874048,0.429872361972265
7,"modified",15,0.0874301175635852,0.118671157820224,0.108179574560691,"director",1,"envy",1,1,32,1.17630109190941,1.17655254900455,1.00021376932902,0.999786276358537
7,"modified",16,0.0143139024532463,0.00261391317735254,0.0136261782151907,"matcher",1,"luck",0,0,32,0.0825458317995072,0.0802004486322402,0.971586897652645,1.02924401555435
7,"modified",17,0.0602404130104535,0.14848490144283,0.171422657965692,"director",1,"anger",0,0,32,0.898122295737266,1.80865180492401,2.01381461467816,0.496570038131248
7,"modified",18,0.00567054639797976,0.00236399060923784,0.00162429804522121,"matcher",0,"fear",0,0,32,0.0352486222982405,0.0888750255107874,2.52137586424828,0.39660885716384
7,"modified",19,0.239925333940133,0.254263816429819,0.119940526201051,"director",1,"freedom",1,1,32,3.09104652423412,6.98652316629887,2.26024523135573,0.442429868284772
7,"modified",20,0.0013495575785492,0.0018933656726628,0.00238795389421348,"matcher",1,"anger",0,0,32,0.0107725709676744,0.0201930105686193,1.87448387476055,0.53348018271309
7,"modified",21,0.0983517392606236,0.114275550904523,0.109331005161753,"director",1,"anger",0,0,32,0.407197900116444,1.98290499299765,4.86963462343644,0.205354215937933
7,"modified",22,0.0440028770227836,0.0520976158281803,0.044516588630117,"matcher",1,"death",0,0,32,0.180840956047177,0.199621438980102,1.10385082750849,0.905919509302821
7,"modified",23,0.372984354760221,0.184079862332459,0.311346843936959,"director",1,"reality",1,1,32,4.49049713369459,4.45112836360931,0.99123287045662,1.00884467192794
7,"modified",24,0.0179877375017774,0.0627307606031863,0.0631390493040334,"matcher",1,"anger",0,0,32,0.1833980732481,0.0917879343032837,0.5004847252627,1.99806297679736
7,"modified",25,0.470467907603365,0.176043320393339,0.14448001865007,"director",1,"war",1,1,32,2.81047229468822,4.66801190376282,1.66093503664325,0.602070507237298
7,"modified",26,0.0257679452216759,0.0280129830601473,0.0366921988409982,"matcher",1,"reality",0,0,32,0.1357726380229,0.113926291465759,0.839096103049451,1.19175860353277
7,"modified",27,0.47888849612082,0.18184097967825,0.171600818605064,"director",0,"war",0,0,32,3.02463742345571,6.00422185659409,1.98510466412669,0.503751775949773
7,"modified",28,0.0283433405565553,0.0674799964612194,0.0584278246681309,"matcher",1,"envy",0,0,32,0.17236942567979,0.0933476090431213,0.541555491497273,1.84653284049477
7,"modified",29,0.421688377517638,0.21840975444129,0.334697139187789,"director",1,"reality",0,0,32,4.67587677389383,4.50973773002625,0.964468900293701,1.03684006782954
7,"modified",30,0.011859773543179,0.00610740706572277,0.00782009886818558,"matcher",1,"death",0,0,32,0.0417742431163791,0.0688501298427581,1.64814787070943,0.606741675168722
7,"modified",31,0.244762951004952,0.166036342996048,0.100707868948021,"director",1,"luxury",1,1,32,3.07830345374532,5.12772460281849,1.6657631971207,0.600325425443736
7,"modified",32,0.0209850962430848,0.0103077407873087,0.0189901635646716,"matcher",1,"strength",0,0,32,0.0851593241095543,0.102004125714302,1.19780337362797,0.834861565776985
7,"modified",33,0.170842206210828,0.140623510967231,0.116772558386078,"director",1,"luck",0,0,32,4.11713765747845,7.61187197174877,1.84882620038764,0.540883723840743
7,"modified",34,0.0411784742800929,0.0383798481321411,0.0234962916427803,"matcher",1,"luck",0,0,32,0.105598106980324,0.21147009730339,2.00259363875523,0.499352430092397
7,"modified",35,0.124687299289369,0.204215435200927,0.293439778673275,"director",1,"strength",0,0,32,3.01931098103523,1.77467921469361,0.587776226377688,1.70132774195843
7,"modified",36,0.0379866770790838,0.0174677403897636,0.00570484505188295,"matcher",1,"luxury",0,0,32,0.0401662290096286,0.158584773540497,3.94821165567923,0.253279227966811
7,"modified",37,0.0546483154210533,0.146438516465459,0.181924399744723,"director",1,"anger",0,0,32,0.810395330190659,2.7851777151227,3.43681362831575,0.290967188840572
7,"modified",38,0.0223046401949252,0.0145765234787559,0.00362613204401584,"matcher",0,"luck",0,0,32,0.0310833305120469,0.121949732303619,3.9233161406676,0.254886418566779
7,"modified",39,0.182868845048671,0.175997266560941,0.292601665810783,"director",1,"strength",0,0,32,4.16954499483109,3.35334372520447,0.804246921273557,1.24339922671567
7,"modified",40,0.0593923981595053,0.0730758392592363,0.064708102638557,"matcher",1,"luck",0,0,32,0.246367152780295,0.368485540151596,1.49567641624776,0.668593814234715
7,"modified",41,0.210822639531713,0.220709341672557,0.25678796553883,"director",1,"fear",0,0,32,1.98425678536296,2.03430746356025,1.02522389166891,0.975396699322088
7,"modified",42,0.00614995619756919,0.00211721157147206,0.00123015436129936,"matcher",0,"war",0,0,32,0.0191016197204588,0.0556611120700835,2.91394724032055,0.343177112530697
7,"modified",43,0.120840528764507,0.096467104175406,0.102808165891635,"director",1,"envy",0,0,32,2.88605396257481,5.60722514986992,1.94286912946957,0.514702706853453
7,"modified",44,0.00264478722980803,0.00110618353372431,0.000610775196202409,"matcher",1,"strength",0,0,32,0.00875556468963634,0.0292918235063549,3.34550934687589,0.298908147105858
7,"modified",45,0.228423710349322,0.115429916764566,0.160240530556577,"director",1,"luxury",0,0,32,4.99641027674079,6.55181347765028,1.31130413932382,0.76259959075219
7,"modified",46,0.00514186395084501,0.00376009501513781,0.0014943459102387,"matcher",1,"envy",0,0,32,0.0248553305864333,0.0479203462600711,1.92797058536116,0.518680112442002
7,"modified",47,0.160357662661689,0.145256984885107,0.12763702233069,"director",1,"luck",0,0,32,4.3165227426216,4.62330042570829,1.0710705587295,0.933645306417721
7,"modified",48,0.0190566751874214,0.00777323627437555,0.0036747241563976,"matcher",1,"war",0,0,32,0.0401482135057452,0.133788645267486,3.33236858094174,0.300086852852692
7,"modified",49,0.198876389070719,0.164949284036511,0.158309339651934,"director",0,"luck",0,0,32,3.31465593818575,4.91502446681261,1.48281588148869,0.67439256112906
7,"modified",50,0.0217211394568255,0.00705122411054114,0.00968582328284332,"matcher",1,"envy",0,0,32,0.0357944667339325,0.0832543373107912,2.3258996405684,0.429941164510272
7,"modified",51,0.120210464621557,0.213239643792771,0.258304393568224,"director",1,"strength",0,0,32,2.32170456647873,1.47853422909975,0.636831339545585,1.57027447913219
7,"modified",52,0.00587980330232473,0.00183764719631967,0.00114269687045906,"matcher",0,"luck",0,0,32,0.0178536027669899,0.0550066530704495,3.08098336164133,0.324571697611268
7,"modified",53,0.28254662664446,0.263985631339146,0.313093050467667,"director",1,"reality",0,0,32,2.01826950907707,2.11458402872086,1.04772133712104,0.954452261846484
7,"modified",54,0.010975223593224,0.00920261336338693,0.00781160865232553,"matcher",1,"death",0,0,32,0.0321687385439874,0.0371022075414659,1.15336221501917,0.867030311014115
7,"modified",55,0.0506933535555945,0.158573704603809,0.106370370279519,"director",1,"anger",0,0,32,0.603161204606295,2.89145578444004,4.79383581430341,0.208601220136971
7,"modified",56,0.0274264922514082,0.0134051478993239,0.00916468206314598,"matcher",1,"death",0,0,32,0.0417296439409255,0.0896337032318118,2.1479623300573,0.465557512814168
7,"modified",57,0.145779986558999,0.206851766939169,0.366930656274322,"director",0,"fear",0,0,32,3.39278972148895,3.14325098693371,0.926450279846482,1.07938873974511
7,"modified",58,0.000942962737875357,0.000652763673791351,0.00165014872554533,"matcher",1,"luxury",0,0,32,0.0192798525094986,0.0225607901811599,1.17017441757113,0.854573459293057
7,"modified",59,0.129418995797735,0.196172865639911,0.271414604545773,"director",1,"strength",0,0,32,3.36311707645655,2.10549506172538,0.626054643314343,1.59730466130877
7,"modified",60,0.0647890473870821,0.0911269514117453,0.0666780411585848,"matcher",1,"anger",0,0,32,0.177646964788437,0.194856345653534,1.09687404952622,0.911681701679366
7,"modified",61,0.284552131423144,0.0924248201921274,0.18855351044187,"director",1,"luxury",0,0,32,2.05533499643207,1.87085448205471,0.910243091905893,1.09860762349338
7,"modified",62,0.0463416646793883,0.0675152157124106,0.114431722229711,"matcher",1,"war",0,0,32,0.438741102814674,0.336138926446438,0.766144143527906,1.30523741315211
7,"modified",63,0.134668047646657,0.213265947233359,0.256363998769043,"director",1,"strength",0,0,32,2.00282908976078,1.39474264532328,0.696386253052609,1.43598469328839
7,"modified",64,0.00111706236996407,0.000543409696159026,0.000521717710926105,"matcher",1,"reality",0,0,32,0.00669176876544919,0.0110494494438169,1.65120012826314,0.605620107994953
7,"modified",65,0.304864992787368,0.254018626921147,0.291408634848315,"director",1,"reality",0,0,32,1.90353065729141,2.14021465182304,1.12433947077502,0.889411095130097
7,"modified",66,0.0242367751079353,0.018947901007916,0.0113060870256942,"matcher",0,"reality",0,0,32,0.0580344349145896,0.12114679813385,2.08749853965399,0.479042251289791
7,"modified",67,0.301669295994046,0.207036632917565,0.119555811848419,"director",1,"war",0,0,32,1.2332805544138,2.55601580440998,2.07253393825293,0.482501145840325
7,"modified",68,0.096218279199886,0.0791561584444878,0.063669258060905,"matcher",1,"war",0,0,32,0.165971618145704,0.229948967695237,1.38547162619917,0.721775878401312
7,"modified",69,0.0435245229866917,0.135412007948421,0.133388036915296,"director",1,"anger",0,0,32,0.857073575258255,2.81400716304779,3.2832737401802,0.304574055998485
7,"modified",70,0.0311295110216044,0.0169544240689598,0.00783659882736122,"matcher",1,"luck",0,0,32,0.0362794250249861,0.0947514325380323,2.61171262975573,0.382890517358921
7,"modified",71,0.0780598911688,0.200214553923055,0.276172239854022,"director",1,"strength",0,0,32,2.20076958835125,1.05954953283071,0.481445008345693,2.07708041970594
7,"modified",72,0.0565939396172823,0.0626230467060494,0.0555955222956046,"matcher",1,"envy",0,0,32,0.194325157441199,0.189732909202576,0.976368225817532,1.02420375177888
7,"modified",73,0.119751903847107,0.204304875568584,0.0810417929427437,"director",0,"luck",0,0,32,1.39534814469516,2.54895016178489,1.82674852256442,0.547420724663396
7,"modified",74,0.0124784590799519,0.0066329244840603,0.00385400313344207,"matcher",1,"strength",0,0,32,0.039097383618355,0.0912869572639469,2.3348610268921,0.428291015389076
7,"modified",75,0.212076282974734,0.305526676322907,0.1843328786542,"director",1,"freedom",0,0,32,3.690564006567,5.96205589175224,1.6154863812532,0.619008622792757
7,"modified",76,0.000888330316751008,0.000986900127193588,0.00105285908263055,"matcher",0,"luxury",0,0,32,0.0153468996286395,0.0263012498617172,1.71378262047373,0.583504575232286
7,"modified",77,0.123885068907572,0.251663392762631,0.0873014299056681,"director",1,"death",1,1,32,0.420208274503238,0.724387844093143,1.72387810532646,0.580087418542058
7,"modified",78,0.102732385569864,0.0865829123468462,0.0537998772470723,"matcher",1,"death",0,0,32,0.142511881887912,0.284715637564659,1.99783789107909,0.500541112201987
7,"modified",79,0.289356512967527,0.129477942906478,0.168648058159413,"director",1,"luxury",0,0,32,7.03404224850237,8.31842943839729,1.1825958879005,0.845597393185032
7,"modified",80,0.000847628856919204,0.0011333774345372,0.00119092718044643,"matcher",1,"luck",0,0,32,0.0157137066125866,0.0167679190635682,1.06708871922918,0.937129202080175
8,"normal",0,0.00994092721922664,0.102158863414048,0.0858658792077874,"matcher",0,"luxury",0,0,33,1.24784375727177,0.625136375427245,0.500973276329095,1.99611445809554
8,"normal",1,0.222438281427306,0.282143004889495,0.0720622687790737,"director",1,"luck",1,1,33,4.16126402281225,7.90796421281993,1.90037550356529,0.526211792418869
8,"normal",2,0.00898103667425766,0.00698651353431928,0.00311780226271074,"matcher",1,"war",0,0,33,0.11556079238653,0.184003651142121,1.59226712920644,0.628035322501687
8,"normal",3,0.213335180406375,0.240648646450417,0.0966148805646791,"director",0,"luxury",1,0,33,7.48513136617839,10.84574888926,1.44897241727334,0.69014426229161
8,"normal",4,0.0200520232274047,0.033218564231343,0.0296118630497334,"matcher",1,"strength",0,0,33,0.411649391055107,0.330817252397538,0.803638386418144,1.24434075935204
8,"normal",5,0.165762900446869,0.241300624492648,0.0827761389011794,"director",1,"strength",1,1,33,2.63108417578041,4.94333036243916,1.87881878046448,0.532249310256937
8,"normal",6,0.0324684367036657,0.162718338851219,0.152749716330733,"matcher",0,"reality",0,0,33,1.10267090797424,0.653615117073059,0.59275629051812,1.68703397331459
