"Pair","Condtion","Game","X","Y","Z","Role","Success","Target","Introducer","Succ_Introducer","Participant","Zdif","Xdif","Zratio","Xratio"
19,"normal",21,0.00131762351140347,0.00109916808558427,0.000447788706954086,"matcher",1,"anger",0,0,19,0.0135718807578084,0.0287045240402226,0.472813300746275,2.11499972276928
19,"normal",22,0.145417542694582,0.316609517627565,0.0585640262566633,"director",1,"luck",1,1,19,2.36266197869554,4.58133670501411,0.515714545955483,1.93905719325264
19,"normal",23,0.0037661281498866,0.00602377629799407,0.000414952763656903,"matcher",1,"luck",0,0,19,0.0142132267355918,0.0384036004543304,0.370101411519843,2.70196213490093
19,"normal",24,0.123473155855461,0.188421245383029,0.096191501718184,"director",1,"envy",0,0,19,3.66926867427537,4.61888740211725,0.794405309077986,1.25880326902729
19,"normal",25,0.00514159057222564,0.0080527407978526,0.00228506895037417,"matcher",1,"freedom",0,0,19,0.0259551107883449,0.0613930821418765,0.422769306945103,2.36535619680132
19,"normal",26,0.142900008742167,0.291089955742989,0.0645469528910799,"director",1,"luck",0,0,19,4.95602156966924,8.26843969209585,0.599390181730044,1.66836232971594
19,"normal",27,0.00816369006195356,0.0113251086909411,0.00506094944341235,"matcher",0,"strength",0,0,19,0.0835889056324959,0.166319280862808,0.502580970762169,1.98972913455814
19,"normal",28,0.166833791999698,0.266554665649336,0.103552931052093,"director",1,"reality",0,0,19,3.62243943545036,5.56269983015955,0.651201672937737,1.53562259060046
19,"normal",29,0.0128967353627672,0.0026820141313298,0.00129530338488068,"matcher",1,"fear",0,0,19,0.0156795382499695,0.081036835908889,0.193486555516534,5.16831775381183
19,"normal",30,0.122181839776315,0.248475831123663,0.139542334811042,"director",1,"war",0,0,19,6.69743466749787,3.32868981361389,2.0120332751061,0.497009672937575
19,"normal",31,0.0209868781307685,0.0101813541780192,0.00897496440246083,"matcher",1,"anger",0,0,19,0.0837558880448335,0.276780903339386,0.302607177859135,3.30461427608801
19,"normal",32,0.198077059139829,0.283295496826769,0.129116668546176,"director",0,"death",0,0,19,7.64304142817855,6.68685628473759,1.1429947201981,0.874894680026766
19,"normal",33,0.00459495809983616,0.00159944891565757,0.00831433747615994,"matcher",1,"anger",0,0,19,0.0442619249224662,0.047898501157761,0.924077452375449,1.08216037241184
19,"normal",34,0.23369754659643,0.151309352063627,0.104878889555733,"director",0,"fear",0,0,19,5.90449994802475,7.77430133521557,0.759489463224032,1.31667396115675
19,"normal",35,0.129756466740842,0.029113182402011,0.0536539126728907,"matcher",0,"luxury",0,0,19,0.306600540876388,0.562537683401388,0.545031115111304,1.83475763543479
19,"normal",36,0.0457480210230405,0.260082385978589,0.0703426689904582,"director",1,"anger",0,0,19,2.574678652687,1.3940908908844,1.84685135633706,0.541462092533176
19,"normal",37,0.0028666295997904,0.00547731792241766,0.00159137140188681,"matcher",1,"freedom",0,0,19,0.0262551233172415,0.0489881038665768,0.535948959950554,1.86584931537559
19,"normal",38,0.12911418904857,0.157327941100149,0.159662519095163,"director",1,"war",0,0,19,8.12635881453752,4.47987779602408,1.81396885909471,0.551277379976119
19,"normal",39,0.00155881976732162,0.0013693476483195,0.000721652392186848,"matcher",1,"luxury",0,0,19,0.0172591358423233,0.0496004521846765,0.347963276182698,2.87386649237935
19,"normal",40,0.255846667881946,0.128374020761104,0.103875090702016,"director",1,"fear",0,0,19,3.26417464856058,3.87432019412518,0.842515456907824,1.18692184434238
19,"normal",41,0.00631258044762234,0.00636206691240141,0.00144417232795784,"matcher",0,"anger",0,0,19,0.0162561610341073,0.0612423121929166,0.265440027523773,3.76732932605817
19,"normal",42,0.125582785992454,0.159308081307971,0.117218932643078,"director",1,"envy",0,0,19,4.25044182501733,4.36274169012904,0.974259336653877,1.02642075100304
19,"normal",43,0.00984005030629756,0.0129576592388172,0.00349800277488511,"matcher",0,"death",0,0,19,0.111135825514794,0.288488239049912,0.385235203628409,2.59581676487848
19,"normal",44,0.10911214925386,0.279405742819048,0.0911534232058377,"director",1,"luxury",1,1,19,2.42871577106416,4.66370502859354,0.520769593311223,1.920234999977
19,"normal",45,0.00351068724088486,0.00411414564296818,0.000686096296687642,"matcher",0,"luck",0,0,19,0.0167109966278072,0.0493387579917913,0.33869917500938,2.95247250003578
19,"normal",46,0.229463791623538,0.26087399919482,0.101202660864203,"director",1,"freedom",1,1,19,3.36097935121506,7.04701034724712,0.476936911626363,2.09671337156519
19,"normal",47,0.00984345904743421,0.0139332422413143,0.00626524304708912,"matcher",0,"death",0,0,19,0.117539398372173,0.311705112457275,0.377085243952436,2.65192026481454
19,"normal",48,0.169491948486857,0.27680537675871,0.118072593258922,"director",1,"reality",0,0,19,4.56221079826355,5.06970623321831,0.899896480859287,1.11123892722097
19,"normal",49,0.0785628587104582,0.0221524887435023,0.0309065565159125,"matcher",0,"freedom",0,0,19,0.131624527275563,0.294075280427933,0.447587866222639,2.23419818870286
19,"normal",50,0.16972895117353,0.167613921070752,0.114934534976358,"director",1,"envy",0,0,19,6.04144092090428,7.41877975407988,0.814344288571426,1.22798184261139
19,"normal",51,0.0724385251102399,0.0401725609855475,0.0461146431505248,"matcher",1,"fear",0,0,19,0.164296746253967,0.297887519001961,0.551539543531146,1.8131066244093
19,"normal",52,0.0496781365679677,0.272927911091862,0.0836497586867686,"director",1,"anger",0,0,19,3.66830213717185,1.43865483999252,2.54981392005807,0.392185481510442
19,"normal",53,0.00599639043869544,0.00433641122418948,0.00382674878366479,"matcher",0,"strength",0,0,19,0.0561381727457045,0.157444566488266,0.356558336675838,2.80459015296883
19,"normal",54,0.04519291553356,0.290201187312723,0.144283635554386,"director",1,"strength",0,0,19,6.26151769608259,2.09860715270042,2.98365403359341,0.335159501986776
19,"normal",55,0.00516388404430711,0.00318625565394166,0.00275134929706912,"matcher",1,"death",0,0,19,0.0610055774450305,0.192872375249863,0.316300234110763,3.16155314526203
19,"normal",56,0.122675889456385,0.175189458003743,0.119095144641295,"director",1,"envy",0,0,19,5.59427490830421,5.27379377558827,1.06076861294793,0.942712659286691
19,"normal",57,0.112746870532761,0.0379315550816061,0.0434104099182662,"matcher",1,"reality",0,0,19,0.1662402972579,0.314929056912661,0.527865859338612,1.89442067962673
19,"normal",58,0.171239255926676,0.241134811355876,0.171455557134856,"director",1,"war",0,0,19,8.24520069360733,4.10669728368521,2.00774494053001,0.498071233956647
19,"normal",59,0.00386761047102839,0.00269337648815843,0.0012335956776883,"matcher",0,"fear",0,0,19,0.0103728547692295,0.0543638765811917,0.190804177728896,5.24097539111983
21,"normal",0,0.0195255250168266,0.0207290443086316,0.0475984042237077,"matcher",1,"envy",0,0,21,1.89125646650791,1.49623432662338,1.26401087908202,0.791132431333379
21,"normal",1,0.154196860069064,0.110444178161994,0.051972856416859,"director",1,"death",1,1,21,0.598155314102769,1.8715667501092,0.319601378934451,3.12889763909653
21,"normal",2,0.0423674392904275,0.0212182667580017,0.0172031263874994,"matcher",1,"luck",0,0,21,0.0805426836013794,0.156673297286034,0.514080478272791,1.94522072372754
21,"normal",3,0.123426528131633,0.306746030524588,0.0833114904320701,"director",1,"strength",1,1,21,1.13083319365978,1.41835292428732,0.797286186178234,1.25425476740475
21,"normal",4,0.000547342024632178,0.000870813008289505,0.000788622686034534,"matcher",1,"death",0,0,21,0.0260354131460188,0.0243616774678237,1.06870363013408,0.935713112413156
21,"normal",5,0.0732425386384223,0.228320875546407,0.0839341219780721,"director",0,"strength",0,0,21,1.92047712206841,2.71562373638153,0.707195586906812,1.41403597323603
21,"normal",6,0.000582893286105179,0.000662814321323994,0.00054536708178782,"matcher",0,"envy",0,0,21,0.0155438482761382,0.0159269571304321,0.975945885258779,1.02464697592822
21,"normal",7,0.0840225290160819,0.329406362710092,0.0933651003302754,"director",1,"strength",0,0,21,1.97387608885765,3.14792603626847,0.627040173789302,1.59479414844641
21,"normal",8,0.09808275649687,0.033209329478617,0.0378833651933456,"matcher",0,"anger",0,0,21,0.175968334078789,0.366150833666324,0.480589740344959,2.08077683739611
21,"normal",9,0.176257190789117,0.293200951742692,0.0724022580924629,"director",0,"luck",1,0,21,4.383705917513,2.89258788898587,1.51549618741227,0.659849894909675
21,"normal",10,0.00152301762216555,0.00118010086263561,0.000865310976258574,"matcher",0,"reality",0,0,21,0.0576522797346113,0.0991097465157512,0.581701414456234,1.71909501188816
21,"normal",11,0.119635711515127,0.238524708833076,0.106668739756536,"director",0,"war",1,0,21,8.9160031741485,3.24923875648528,2.74402832243482,0.364427725407982
21,"normal",12,0.00218311615358513,0.000737972688634972,0.000801433917567602,"matcher",1,"reality",0,0,21,0.0294243246316914,0.0461010313592842,0.638257404750353,1.56676599841586
21,"normal",13,0.154439963108525,0.142940425985654,0.0864999890760659,"director",0,"envy",1,0,21,6.35411654412746,7.40267797606066,0.85835376936237,1.16502080574872
21,"normal",14,0.00132048561444175,0.00119996560334041,0.000658204846918657,"matcher",1,"strength",0,0,21,0.0268942713737484,0.0417859777808185,0.643619529853242,1.55371295247678
21,"normal",15,0.193601414536363,0.241088404481049,0.0561598359614585,"director",1,"reality",1,1,21,1.0536512285471,2.24204921722412,0.469950088719114,2.12788554360226
21,"normal",16,0.00221800628346652,0.00102577194492702,0.000633140157837627,"matcher",1,"reality",0,0,21,0.0387331843376169,0.0422270968556395,0.917258992964468,1.09020462886728
21,"normal",17,0.173729942771585,0.223188211360126,0.110411407927096,"director",0,"luxury",1,0,21,7.47054790100083,2.98951503355056,2.49891631825255,0.400173464271617
21,"normal",18,0.00383572125075014,0.00263774269062785,0.00203395212813301,"matcher",1,"death",0,0,21,0.050529956817627,0.0745174009352922,0.678096071298906,1.47471728907746
21,"normal",19,0.15792222991062,0.326377724230822,0.0743097990707182,"director",0,"freedom",1,0,21,2.11311277747154,3.1229763176234,0.676634262497268,1.47790328605188
21,"normal",20,0.000979064326807666,0.00110588665439496,0.00108584480508791,"matcher",1,"envy",0,0,21,0.0239095687866208,0.0257164835929867,0.929737096448963,1.07557287304056
21,"normal",21,0.180118398948061,0.168799374513568,0.133431088699235,"director",0,"fear",1,0,21,6.07752756774426,4.11422077193856,1.47720015639331,0.676956332337231
21,"normal",22,0.00130111488454694,0.000915874464333869,0.00061831531624281,"matcher",1,"freedom",0,0,21,0.0262298360466954,0.0395856164395812,0.662610271251668,1.50918276306071
21,"normal",23,0.156054038373037,0.259855890582871,0.0809452501976021,"director",0,"luxury",0,0,21,5.0093789100647,7.42724912706762,0.67445952389138,1.48266866220581
21,"normal",24,0.00811055756578316,0.0104476907030592,0.00539625773471456,"matcher",1,"freedom",0,0,21,0.176043719053268,0.244810568168759,0.719101795196655,1.39062370123346
21,"normal",25,0.274488458733726,0.156808137106058,0.0676688637725981,"director",1,"death",0,0,21,0.510977074503899,1.33428348787129,0.382959902560969,2.6112394360681
21,"normal",26,0.000780745782076827,0.00139558722635692,0.000718581261370535,"matcher",0,"envy",0,0,21,0.0244258344173423,0.0275013996288177,0.888166956846349,1.12591443792363
21,"normal",27,0.166361954436896,0.212831758457348,0.148666917489286,"director",1,"war",0,0,21,6.22973727807403,3.34773964667693,1.86087866308775,0.537380550293753
21,"normal",28,0.000940532136580772,0.00291016279462879,0.000702938041985326,"matcher",1,"freedom",0,0,21,0.0153040438890459,0.0256978739329687,0.595537355695865,1.6791557917161
21,"normal",29,0.18321121013813,0.175166164907223,0.14002015838786,"director",0,"fear",0,0,21,2.75098194181919,2.27562578604557,1.20889030115961,0.827204915980191
21,"normal",30,0.00140234469382911,0.000964989685506139,0.000956016044620974,"matcher",0,"envy",0,0,21,0.0310279577970503,0.0511841054540124,0.60620299059301,1.64961244915959
21,"normal",31,0.180541466175199,0.245343361971354,0.103372618516893,"director",1,"luck",0,0,21,4.01895767450333,3.59912317804992,1.11664910470802,0.895536472275665
21,"normal",32,0.00118873090630834,0.00117233663474343,0.000977192590031898,"matcher",1,"death",0,0,21,0.022041872143745,0.0301288664340967,0.731586506646673,1.36689235095879
21,"normal",33,0.163522837119941,0.246258430879423,0.0504345459521908,"director",1,"reality",0,0,21,0.488693505525589,1.51015267707407,0.323605363182506,3.09018364271059
21,"normal",34,0.0188332179629236,0.0305745237418488,0.00399638688125234,"matcher",0,"luck",0,0,21,0.0625358372926715,0.297506319358945,0.210200030128507,4.75737324770431
21,"normal",35,0.239735357533161,0.170960378283303,0.097501090133932,"director",0,"envy",0,0,21,3.49379432201386,7.47509311884642,0.467391411246129,2.13953439438235
21,"normal",36,0.0145094698793742,0.00756359880105162,0.00415832245716155,"matcher",1,"death",0,0,21,0.0854023396968841,0.184302732348442,0.463380757347769,2.15805249601571
21,"normal",37,0.2081591155703,0.355533893314961,0.0921858514582403,"director",1,"luxury",0,0,21,1.82311856746674,2.49204858974554,0.731574245770583,1.36691525949861
21,"normal",38,0.00136153700618095,0.000720654738721579,0.000731147140555099,"matcher",1,"war",0,0,21,0.0259230136871337,0.0381968375295398,0.678669108851905,1.47347210438337
21,"normal",39,0.200986267445031,0.210820004175086,0.123943963540829,"director",1,"war",0,0,21,5.40643157903105,4.78899165056646,1.12892900500078,0.885795294097618
21,"normal",40,0.000892057813282563,0.000466265621032729,0.000404032978825134,"matcher",1,"fear",0,0,21,0.0200549960136415,0.0246500559151174,0.813588256460794,1.2291229526224
21,"normal",41,0.180022721538066,0.271587248529706,0.0842989632235188,"director",0,"luck",0,0,21,4.67668338865042,5.94481928925961,0.786682178396859,1.27116137553523
21,"normal",42,0.000623633970824956,0.000865453555898003,0.00185078893049928,"matcher",1,"fear",0,0,21,0.0231581106781962,0.0233813840895892,0.990450804343425,1.00964126195334
21,"normal",43,0.181002079168382,0.365129889910587,0.0754104910966832,"director",1,"luxury",0,0,21,2.696114346385,3.65619061328471,0.737410773002019,1.35609627172786
21,"normal",44,0.000573944933163182,0.000640688391259419,0.000739512628982897,"matcher",0,"fear",0,0,21,0.0163238495588298,0.0206096833571796,0.792047566958046,1.26255043474298
21,"normal",45,0.157453685178347,0.219512137203365,0.153042795809865,"director",0,"war",0,0,21,4.63091061264277,1.8510078783147,2.50183192999648,0.399707105825213
21,"normal",46,0.0786409870420913,0.0771538280824998,0.0201385891937519,"matcher",0,"reality",0,0,21,0.310349330306053,0.80693360324949,0.384603304480429,2.60008166427724
21,"normal",47,0.183151639410537,0.26366945332223,0.0735953801865191,"director",1,"luck",0,0,21,3.66452964395285,5.85046159103513,0.626365900695449,1.59651091939984
21,"normal",48,0.000499010427002802,0.000713459364273276,0.000676419392124853,"matcher",0,"war",0,0,21,0.015734985470772,0.0194865539669996,0.807479121111879,1.23842211377927
21,"normal",49,0.134281177035375,0.335353648726674,0.0986226017363791,"director",0,"strength",0,0,21,1.44138996303082,2.68621695274487,0.536587322761831,1.86362956704413
21,"normal",50,0.00100167099995545,0.00161281104389797,0.00117912622533706,"matcher",1,"freedom",0,0,21,0.0198595672845844,0.0283612422645091,0.700236156772172,1.42808963851514
21,"normal",51,0.156828176504939,0.15252990909494,0.191187575271207,"director",1,"war",0,0,21,14.0638018772006,5.70489937323145,2.4652147140738,0.405644179507385
21,"normal",52,0.000680473536462222,0.000727281768980806,0.000648089221204814,"matcher",1,"fear",0,0,21,0.0180853009223937,0.0210800766944891,0.85793335501107,1.16559170261785
21,"normal",53,0.198432804025798,0.267415302454434,0.0716410027276931,"director",1,"luck",0,0,21,2.31756876409054,3.76094710640609,0.616219451781967,1.62279849671773
21,"normal",54,0.000392972240802826,0.00078774492956187,0.000676313736210214,"matcher",1,"anger",0,0,21,0.0209144651889803,0.0230858903378241,0.905941459607207,1.10382408200368
21,"normal",55,0.129894773928762,0.195732571762391,0.0995807787764661,"director",0,"fear",0,0,21,7.453569436213,16.1085653751506,0.462708457434143,2.16118807411755
21,"normal",56,0.00297702062927521,0.00211305171957374,0.00148132284777775,"matcher",0,"war",0,0,21,0.0395233780145645,0.0975862564519047,0.405009675046236,2.46907681868548
21,"normal",57,0.136776593650272,0.302429872314636,0.122876391287018,"director",1,"strength",0,0,21,1.97980383038521,2.97526237694547,0.665421592974856,1.50280665754979
21,"normal",58,0.000669131414246733,0.000947737596522844,0.000630850944668776,"matcher",0,"envy",0,0,21,0.0144852250814436,0.0175541490316387,0.825173869455943,1.2118658103647
21,"normal",59,0.140504327482555,0.300083129284494,0.118986959057512,"director",1,"strength",0,0,21,2.66946016252041,3.66899515688419,0.727572550078639,1.37443338109982
22,"modified",0,0.0980821720116618,0.35676469200734,0.0786224784241871,"director",0,"death",1,0,22,3.66867073741741,4.52846843004227,0.810134992457742,1.23436218569729
22,"modified",1,0.0264150990344337,0.0892688289671211,0.0152296198461793,"matcher",0,"strength",0,0,22,0.627140706870705,0.575428754091262,1.08986682089099,0.917543300549769
22,"modified",2,0.100642942538409,0.340471418462051,0.0658652629160245,"director",1,"fear",1,1,22,3.52822621798486,4.81696431338787,0.732458450684138,1.36526515472102
22,"modified",3,0.00587013040497107,0.00933608641261019,0.00691624820921614,"matcher",0,"death",0,0,22,0.213816544041038,0.235980674624444,0.906076501312321,1.10365956798531
22,"modified",4,0.174668309653731,0.206940735240875,0.137171000230274,"director",0,"reality",1,0,22,12.4965350460261,13.6178467430873,0.917658663794966,1.08972980853743
22,"modified",5,0.030648433357523,0.165081094417837,0.0221684385487481,"matcher",1,"luck",0,0,22,0.631195070687681,0.733601927757263,0.860405414442331,1.16224280230517
22,"modified",6,0.0868366859485085,0.453587901950325,0.184559820999338,"director",1,"war",1,1,22,7.42117049358785,2.50088883936405,2.96741317597905,0.336993853129356
22,"modified",7,0.0663487345387608,0.156382930663087,0.0757716064264962,"matcher",1,"luck",0,0,22,0.993211700581014,1.21867422759533,0.814993603779417,1.22700349470553
22,"modified",8,0.123169681442026,0.217384504955759,0.169261303141951,"director",1,"envy",1,1,22,6.90079252980649,3.44037613892578,2.00582501771483,0.498547974608107
22,"modified",9,0.0400782094739515,0.193830291066494,0.165343391382742,"matcher",0,"luxury",0,0,22,1.50794736482203,1.20140162110329,1.25515675885074,0.796713233584964
22,"modified",10,0.0366622545944646,0.387311925123222,0.08863499184558,"director",1,"anger",1,1,22,5.87137451593298,2.85739949345589,2.05479651318613,0.486666194721839
22,"modified",11,0.00698761767555865,0.00323957246484528,0.0107250073237299,"matcher",0,"strength",0,0,22,0.127480248920618,0.218789771199226,0.582660917929919,1.71626407268365
22,"modified",12,0.19829279174739,0.254992648987076,0.228646867674382,"director",1,"war",0,0,22,21.3106806066935,10.967377057299,1.94309728710483,0.51464227068629
22,"modified",13,0.0357084949850791,0.0315100916971846,0.0133177288875747,"matcher",1,"envy",0,0,22,0.299885730724782,0.476661682128906,0.629137482554517,1.58947770197962
22,"modified",14,0.270876572305398,0.234663909072693,0.192868306098956,"director",1,"fear",0,0,22,3.92443136684596,4.66736293246504,0.840824127806427,1.18930935367999
22,"modified",15,0.0847935468360739,0.164719536169168,0.0735134689890488,"matcher",1,"anger",0,0,22,0.807228450416005,0.976929426193237,0.826291468731268,1.21022670309722
22,"modified",16,0.137327804285806,0.253795065748825,0.0868310436588799,"director",1,"death",0,0,22,0.325277981115505,0.546721026301384,0.594961535165456,1.68078092598357
22,"modified",17,0.0160545820444412,0.182264819371719,0.0951483082089147,"matcher",1,"luck",0,0,22,0.608227681368589,0.380234390497209,1.59961249316046,0.62515140652861
22,"modified",18,0.280909629822297,0.286604282243491,0.167780626519215,"director",1,"fear",0,0,22,2.67228182498366,3.64960136637092,0.732211975150841,1.36572472717889
22,"modified",19,0.064212921402309,0.0226575622055166,0.0278423557933054,"matcher",1,"anger",0,0,22,0.583609501831234,0.863158538937569,0.676132454820616,1.47900014689475
22,"modified",20,0.218193759592974,0.301242077125228,0.200286515655979,"director",1,"war",0,0,22,10.7110988199711,6.06157037243247,1.76705014738166,0.565914895783665
22,"modified",21,0.0206555383015079,0.00341939228332172,0.0155170427154585,"matcher",1,"anger",0,0,22,0.0839799416880838,0.120547980070114,0.69665158751925,1.43543776819768
22,"modified",22,0.124364189115712,0.270263761066293,0.0999005039768993,"director",1,"luck",1,1,22,2.29805537255015,3.10785133391619,0.739435425199179,1.35238313708142
22,"modified",23,0.015977519314555,0.00421847756837233,0.00214107808202446,"matcher",1,"envy",0,0,22,0.0789538770914076,0.128120511770248,0.616246969361094,1.62272603309801
22,"modified",24,0.282423159181489,0.38988241287551,0.147586410546036,"director",1,"freedom",1,1,22,4.83027496002614,6.18471941351891,0.781001471055883,1.28040731939729
22,"modified",25,0.0154231270776312,0.00850891119967134,0.0122018948841215,"matcher",1,"fear",0,0,22,0.129085026914254,0.235312268137932,0.548569047996208,1.82292457741238
22,"modified",26,0.333065536121276,0.284849800263999,0.200019500868502,"director",1,"fear",0,0,22,1.83972209738567,2.58098319917917,0.712798943430069,1.40292014910668
22,"modified",27,0.108024578556647,0.142518730034155,0.0600875447595796,"matcher",1,"fear",0,0,22,0.299413667060435,0.693765446543694,0.431577658633908,2.31708008974641
22,"modified",28,0.140595238889398,0.30062791993004,0.279057403420582,"director",1,"envy",0,0,22,5.37504763528705,1.99351109936833,2.69627173733329,0.370882499027727
22,"modified",29,0.12473140597702,0.0715163265080364,0.0669920391605876,"matcher",1,"strength",0,0,22,0.725687630387257,0.555498018860817,1.30637303059236,0.765478141834084
22,"modified",30,0.228443763866644,0.256465274707305,0.230590020455732,"director",1,"war",0,0,22,11.1090532653034,5.95378612075001,1.86588047336574,0.535940010238795
22,"modified",31,0.00111713259399746,0.000585072595303184,0.000781595342903951,"matcher",1,"freedom",0,0,22,0.0164418444037435,0.0249944478273395,0.6578198693295,1.52017299358755
22,"modified",32,0.35587777838958,0.361081229917237,0.252532173423334,"director",1,"reality",0,0,22,2.42289423383772,4.26458323001862,0.568143263515846,1.76011943503772
22,"modified",33,0.000470293366544273,0.00084457997046282,0.000573728914656746,"matcher",1,"fear",0,0,22,0.00489652901887935,0.008669853210449,0.564776461610446,1.77061203497845
22,"modified",34,0.310113151934659,0.364795092257465,0.160024332741274,"director",1,"freedom",0,0,22,3.81781466212124,6.27127060294151,0.608778492245337,1.64263358961933
22,"modified",35,0.18502717401947,0.147440959289838,0.0771553211359069,"matcher",1,"anger",0,0,22,0.256204924546182,0.446559354662896,0.573730953950319,1.74297724937915
22,"modified",36,0.0722309393058716,0.362919269683664,0.0586943316994338,"director",1,"strength",1,1,22,0.513599241618067,0.608625873923302,0.843866919931159,1.18502097473092
22,"modified",37,0.154175492943949,0.123965919146748,0.0549017798842532,"matcher",1,"anger",0,0,22,0.200714038684964,0.42145648598671,0.476239055178032,2.09978578851785
22,"modified",38,0.0827422376379696,0.23554624744926,0.0761846005539207,"director",1,"anger",0,0,22,0.899369994178414,1.25991430878639,0.713834256747769,1.40088541639344
22,"modified",39,0.000498851155520673,0.00131352555626195,0.00123644670181922,"matcher",1,"reality",0,0,22,0.00875813513994303,0.0101803839206696,0.860295172381573,1.16239173728208
22,"modified",40,0.190083118437544,0.147019927444318,0.136008136834176,"director",0,"luxury",1,0,22,6.58304195199162,4.98283176124096,1.32114473605108,0.756919338746347
22,"modified",41,0.0197884187210101,0.0107112023839755,0.00935851580870168,"matcher",1,"strength",0,0,22,0.14595980825834,0.194810681045055,0.749239248460829,1.33468715374203
22,"modified",42,0.207009881427332,0.26600279383007,0.229026155595825,"director",1,"war",0,0,22,9.73502424033359,4.82392367720604,2.01807177968703,0.49552251315614
22,"modified",43,0.170123933143528,0.108958869339595,0.0473623397792109,"matcher",0,"war",0,0,22,0.157313088886439,0.411042466759682,0.382717362822789,2.61289425863606
22,"modified",44,0.294235447004712,0.282086807382345,0.17175186609113,"director",1,"fear",0,0,22,1.88397710397839,2.38404543697834,0.79024379097667,1.26543227725218
22,"modified",45,0.000721154778688116,0.000293776293571654,0.000403583030528617,"matcher",1,"reality",0,0,22,0.00698256120085623,0.013514131307602,0.516685907656411,1.93541179502226
22,"modified",46,0.172983290464206,0.252294603677556,0.0542419617527959,"director",1,"death",0,0,22,0.976138487458229,1.44265334308147,0.676627196782575,1.4779187191338
22,"modified",47,0.00149001770111397,0.00242870820440467,0.00165175951068051,"matcher",1,"death",0,0,22,0.0396293923258786,0.0462967008352282,0.855987394586089,1.16824150253235
23,"normal",2,0.0278845509125499,0.0290559244684136,0.0131247424507209,"matcher",0,"envy",0,0,23,0.366673511452972,0.942594960331916,0.389004319865932,2.57066554002445
23,"normal",3,0.120947615269125,0.24036478886842,0.0357285280265011,"director",1,"death",1,1,23,2.75645376741886,8.28656943142414,0.332641123715913,3.00624285064054
23,"normal",4,0.0374655633705505,0.036987070678633,0.0140017125196528,"matcher",1,"death",0,0,23,0.563923019915819,1.71999319642782,0.327863517766818,3.05004962678164
23,"normal",5,0.187177965852822,0.261956471557951,0.0368178590090554,"director",1,"death",0,0,23,1.68634004145861,4.25667335838079,0.396163834873174,2.52420819866138
23,"normal",6,0.00254650426684308,0.00236367651968851,0.00146529504148716,"matcher",1,"anger",0,0,23,0.0498632714152335,0.0681982934474951,0.731151307380185,1.36770595895279
23,"normal",7,0.14386442003908,0.282739377480044,0.0336153229332112,"director",1,"death",0,0,23,0.88572533428669,2.018489792943,0.438805951550185,2.27891166121896
23,"normal",8,0.00507362727740187,0.00276082786452744,0.002292101321564,"matcher",1,"fear",0,0,23,0.0777166634798043,0.155382722616196,0.500162837742061,1.99934886109174
23,"normal",9,0.207680583445596,0.297958877959773,0.0614964656025038,"director",0,"luxury",1,0,23,3.00881943199783,8.77729882067069,0.342795601866945,2.91719028643824
23,"normal",10,0.00261913498529754,0.00176924665112372,0.00128563317719203,"matcher",1,"death",0,0,23,0.0239944308996201,0.0362355113029484,0.662180000690862,1.51016339810427
23,"normal",11,0.127142627432504,0.278463287945296,0.0538811511932615,"director",0,"envy",1,0,23,3.94379209377803,8.90477492357604,0.442885095650935,2.25792199787224
23,"normal",12,0.0462114321785783,0.252373872910061,0.0771472342030698,"matcher",1,"anger",0,0,23,0.567584969103336,0.85978520847857,0.660147399032026,1.51481320908982
23,"normal",13,0.144841792264146,0.318301234941506,0.0406600793662588,"director",1,"luxury",0,0,23,0.836489843204617,2.62346520554274,0.318849223323914,3.13627861336866
23,"normal",14,0.00268215266963628,0.00269532768094646,0.00136447638396523,"matcher",1,"death",0,0,23,0.0344992950558659,0.0685994923114779,0.502908897623044,1.988431711442
23,"normal",15,0.0830637931390342,0.0909907995071956,0.0304532068773127,"director",1,"fear",1,1,23,0.54538494721055,1.38533807918429,0.393683646905657,2.54011058843814
23,"normal",16,0.0068810819609526,0.00237568598899726,0.00141865741662813,"matcher",1,"luxury",0,0,23,0.0400741100311281,0.0661389082670213,0.605908247976179,1.65041489918671
23,"normal",17,0.374479794007769,0.420890664810191,0.163584470494118,"director",1,"freedom",1,1,23,2.53308245539665,5.25180038064718,0.482326492212276,2.07328441656464
23,"normal",18,0.00246260526425752,0.00231158101454309,0.00102411491862692,"matcher",1,"luxury",0,0,23,0.0148743838071825,0.0257665812969209,0.577274246659953,1.73227890519262
23,"normal",19,0.142636619238132,0.315428008094505,0.0483443377033271,"director",0,"strength",1,0,23,2.72270593233406,9.63840618729591,0.282485078904724,3.54000998522573
23,"normal",20,0.00317283732514842,0.00120376619429541,0.00116091946639634,"matcher",1,"strength",0,0,23,0.0286119654774662,0.0658827871084214,0.434285899750725,2.3026305955915
23,"normal",21,0.122905302848414,0.21539453175916,0.0424224739852865,"director",1,"anger",1,1,23,1.58445068448782,4.74398706108332,0.33399135876353,2.99408943902652
23,"normal",22,0.00456192647035504,0.00844055267756246,0.00115824383645397,"matcher",1,"anger",0,0,23,0.023950904607773,0.0863702893257142,0.277304901891099,3.606138922105
23,"normal",23,0.166758620636991,0.275534505631771,0.0452990999259314,"director",1,"death",0,0,23,1.64077571034431,4.62943532690406,0.354422428327039,2.82149186980137
