Pair,Condtion,Game,X,Y,Z,Role,Success,Target,Introducer,Succ_Introducer,Participant
10,normal,48,0.18005806347295117,0.2917649909840361,0.05526264373170582,director,1,death,0,0,35
10,normal,49,0.0035749986934723327,0.0031805122187341865,0.0016652566878390359,matcher,1,death,0,0,35
10,normal,50,0.36346291525429514,0.29348613322618833,0.11905947814235936,director,1,freedom,0,0,35
10,normal,51,0.0027667451634170812,0.0018157929214679394,0.0017719653494508664,matcher,1,luck,0,0,35
10,normal,52,0.13340823632686,0.40461786193740407,0.070835236720938,director,1,death,0,0,35
10,normal,53,0.0019051232209458962,0.0012961766052121328,0.0010255840162799936,matcher,0,luxury,0,0,35
10,normal,54,0.19761492481159149,0.2425621791852026,0.11492533703058029,director,1,strength,0,0,35
10,normal,55,0.002285196726618187,0.001599253261412632,0.0034966452223714386,matcher,1,luck,0,0,35
10,normal,56,0.2122920305167079,0.15528706679885854,0.12192972591851398,director,1,anger,0,0,35
10,normal,57,0.027122620955755027,0.030841492438492987,0.05432866657474633,matcher,1,death,0,0,35
10,normal,58,0.21345314024984705,0.22583726252467445,0.07091157142448609,director,1,luxury,1,1,35
10,normal,59,0.0017113169937612866,0.0009965137324815575,0.0006345280502111565,matcher,1,anger,0,0,35
10,normal,60,0.12014448417871508,0.3908015385636545,0.0975424416823025,director,1,luck,0,0,35
10,normal,61,0.001303579874282266,0.0008901427827682584,0.0005247196455699736,matcher,1,death,0,0,35
10,normal,62,0.3682126365913564,0.2707436632663388,0.12479387005167467,director,1,reality,0,0,35
10,normal,63,0.00096295844803203,0.0017653191414777566,0.0009418164701926526,matcher,1,luck,0,0,35
10,normal,64,0.24668376637124023,0.1888548984055031,0.12925350158988808,director,1,luxury,0,0,35
10,normal,65,0.01654494148585098,0.01847320809389461,0.008603377620334913,matcher,1,fear,0,0,35
10,normal,66,0.2105017787511756,0.17109766304866542,0.1297874887556227,director,1,anger,0,0,35
10,normal,67,0.06263721466053163,0.03258680458518655,0.06651088872050917,matcher,1,war,0,0,35
10,normal,68,0.1328079588531567,0.4109329935254313,0.11442608795794262,director,1,luck,0,0,35
10,normal,69,0.002000038199532583,0.0020745223594868757,0.0019184365520627166,matcher,1,fear,0,0,35
10,normal,70,0.20880806904079108,0.2624585730518346,0.10418875547200475,director,0,strength,0,0,35
10,normal,71,0.002586808230181943,0.004693613980528038,0.003484205128865446,matcher,1,war,0,0,35
10,normal,72,0.3718652285043452,0.34637975855907394,0.18196108041747286,director,0,freedom,0,0,35
10,normal,73,0.01653389248340168,0.03818663701077573,0.057645906798867205,matcher,0,envy,0,0,35
11,modified,0,0.003495958107625679,0.002371864531238295,0.002040066007077689,matcher,1,reality,0,0,36
11,modified,1,0.08655009823133013,0.18247584076477905,0.07435012060448541,director,1,anger,1,1,36
11,modified,2,0.0015287019713683698,0.0012705638272031122,0.0006903426350673871,matcher,1,war,0,0,36
11,modified,3,0.2532254609793961,0.25247237146164786,0.07455154590118868,director,0,luck,1,0,36
11,modified,4,0.008853688125250576,0.005313960760084488,0.0008829407655321103,matcher,1,reality,0,0,36
11,modified,5,0.061916819133623076,0.3950676540850137,0.12855815809385543,director,1,reality,1,1,36
11,modified,6,0.0012047313163012238,0.0009246494884957052,0.0006566264408585431,matcher,1,fear,0,0,36
11,modified,7,0.14735515394482526,0.18644226304527456,0.02628055909125481,director,1,fear,1,1,36
11,modified,8,0.00796081367909701,0.0042917359440730486,0.0016790942257556914,matcher,1,freedom,0,0,36
11,modified,9,0.1250582802567844,0.3813611755451046,0.16764189718776307,director,0,luxury,1,0,36
11,modified,10,0.0008947476217116576,0.000788384447297021,0.0007144770725762032,matcher,1,reality,0,0,36
11,modified,11,0.18171175147243548,0.13161850265777744,0.02416000740658969,director,1,death,1,1,36
11,modified,12,0.032722950559280345,0.061354762323186686,0.0393290260687856,matcher,1,anger,0,0,36
11,modified,13,0.13151377926752147,0.21738870391627502,0.017424648552080195,director,1,fear,0,0,36
11,modified,14,0.014122752006644274,0.002148387631857962,0.0024804774669840916,matcher,0,luck,0,0,36
11,modified,15,0.2785381816028532,0.36479697777407205,0.14860433448497137,director,1,freedom,1,1,36
11,modified,16,0.00379323064674495,0.0010443193497689403,0.0009586422097574283,matcher,0,fear,0,0,36
11,modified,17,0.09182930941014202,0.16764440623690735,0.061782973769552274,director,1,luxury,0,0,36
11,modified,18,0.0013433025790313717,0.000669388025492983,0.0006587824847824246,matcher,0,fear,0,0,36
11,modified,19,0.2569858818922895,0.23018468524763563,0.10141596626549391,director,1,freedom,0,0,36
11,modified,20,0.014173203488983615,0.007650626368447423,0.00195531481664384,matcher,0,envy,0,0,36
11,modified,21,0.16415208313904156,0.19263023552917308,0.03550468030830183,director,1,death,0,0,36
11,modified,22,0.0035851224902620034,0.0015862542655056078,0.0005457314347435882,matcher,1,freedom,0,0,36
11,modified,23,0.16651833507466915,0.15575552202719153,0.0750192083109941,director,0,war,1,0,36
11,modified,24,0.018322299950819656,0.00983746302215047,0.004443438546917838,matcher,1,war,0,0,36
11,modified,25,0.15569285245542194,0.042336138004645626,0.05232087067112697,director,1,envy,1,1,36
11,modified,26,0.000998962020568915,0.0005990307271481277,0.0007065560835592371,matcher,1,anger,0,0,36
11,modified,27,0.18947115904302522,0.23848110909753223,0.1581326640710065,director,0,strength,1,0,36
11,modified,28,0.024095557762695653,0.05590984041319085,0.03590677847756345,matcher,0,envy,0,0,36
11,modified,29,0.2180730224178158,0.21551543872170642,0.0880403613041329,director,1,war,0,0,36
11,modified,30,0.001969466981409647,0.0012928382287563736,0.0010265134177397598,matcher,0,fear,0,0,36
11,modified,31,0.11345229693776326,0.1814603518750999,0.014876313420305933,director,1,fear,0,0,36
11,modified,32,0.0012138902730498666,0.0003312690429766616,0.00041987084187162464,matcher,0,strength,0,0,36
11,modified,33,0.20673621132453895,0.3041611132781368,0.09512526885621508,director,1,luck,0,0,36
11,modified,34,0.031072229236725885,0.013376624262392361,0.0032205229565728938,matcher,1,death,0,0,36
11,modified,35,0.09144986256723413,0.1124303741410107,0.016880089626538676,director,1,luxury,0,0,36
11,modified,36,0.0009879786269514437,0.0011363187119338113,0.0006591981601199114,matcher,1,strength,0,0,36
11,modified,37,0.10014304017521442,0.3663268967627917,0.08934769980382425,director,1,reality,0,0,36
11,modified,38,0.04755573162175755,0.2972148486936559,0.10532016781372563,matcher,0,luck,0,0,36
11,modified,39,0.2074222369841016,0.29123493288974633,0.053892941540834925,director,1,luck,0,0,36
11,modified,40,0.0011618706191706591,0.0010342182805477573,0.000544999247385166,matcher,1,luxury,0,0,36
11,modified,41,0.15980980531616762,0.22370480631313702,0.10895994612692272,director,1,strength,0,0,36
11,modified,42,0.0008820100985768193,0.0005952019577709038,0.0005775085151672922,matcher,1,luxury,0,0,36
11,modified,43,0.11332174100887014,0.3709407237222374,0.10375305855986319,director,1,reality,0,0,36
11,modified,44,0.047241878080403456,0.08499147949942137,0.06308197193160381,matcher,1,war,0,0,36
11,modified,45,0.09909875151244293,0.4590022612375773,0.14450383311649648,director,0,envy,0,0,36
11,modified,46,0.003463202206997865,0.0036446622985941354,0.002029189314287811,matcher,1,reality,0,0,36
11,modified,47,0.14010937807077933,0.106990274924546,0.04991546982248567,director,1,anger,0,0,36
11,modified,48,0.0015572525417177105,0.001251497020083818,0.0006272463635663778,matcher,1,luck,0,0,36
11,modified,49,0.1459369085185352,0.1739142218581639,0.015919478463825593,director,1,death,0,0,36
11,modified,50,0.0013762704579415787,0.0021921873505578483,0.0004569545437843754,matcher,1,luxury,0,0,36
11,modified,51,0.17284481374695793,0.19554323990874167,0.07466923520058179,director,1,strength,0,0,36
11,modified,52,0.007543710872686577,0.004170954850616227,0.002484797961041522,matcher,1,luxury,0,0,36
11,modified,53,0.1167751934000162,0.4180723566802996,0.10481465461532334,director,0,envy,0,0,36
11,modified,54,0.0010112008543646017,0.0005407687769603633,0.0009388344009043125,matcher,1,anger,0,0,36
11,modified,55,0.1896454600543684,0.19170895257445297,0.023082807319883696,director,1,death,0,0,36
11,modified,56,0.0008993661297720619,0.0010621622757020866,0.00029536719973161714,matcher,0,envy,0,0,36
11,modified,57,0.1537798615607832,0.09797740763022193,0.04215922307508265,director,1,anger,0,0,36
11,modified,58,0.0012639550720851172,0.0010778707289215302,0.0008995706816743943,matcher,1,envy,0,0,36
11,modified,59,0.18974133807453514,0.25065894227898017,0.03788407018969769,director,1,luck,0,0,36
11,modified,60,0.0016193409936381773,0.0012131391666542926,0.0009309515562700145,matcher,1,envy,0,0,36
11,modified,61,0.10897749281897982,0.32373820589554464,0.0654074005234174,director,1,reality,0,0,36
11,modified,62,0.002297741814061165,0.0007933560723481509,0.0007960945275818299,matcher,1,strength,0,0,36
11,modified,63,0.14454431455106032,0.23036158731678566,0.09016608826137068,director,1,strength,0,0,36
11,modified,64,0.013556629912849939,0.023412214912071933,0.005413626735894922,matcher,1,anger,0,0,36
11,modified,65,0.23867476389852654,0.19895497649666838,0.08619365064308399,director,1,freedom,0,0,36
11,modified,66,0.002813156633666465,0.0011418761858931596,0.0008927458787016201,matcher,1,death,0,0,36
11,modified,67,0.12176851958875311,0.183765476858341,0.05377216808969814,director,1,luxury,0,0,36
11,modified,68,0.021793080639886223,0.001424646504227766,0.003927805354705751,matcher,1,death,0,0,36
11,modified,69,0.1726693288957215,0.14564509243478024,0.06023540324748399,director,1,war,0,0,36
11,modified,70,0.0012245342759255365,0.0008792047203910399,0.0006808596153448128,matcher,1,luxury,0,0,36
11,modified,71,0.20535504517356232,0.1869697865925094,0.060297400256776455,director,1,envy,0,0,36
11,modified,72,0.0007627320806644777,0.0006876515680022362,0.0007260257641568239,matcher,1,luck,0,0,36
11,modified,73,0.11413168297067122,0.338806857725311,0.08630502240556207,director,1,reality,0,0,36
11,modified,74,0.0009929549367193172,0.0006242928480158359,0.0003982049059603461,matcher,1,envy,0,0,36
11,modified,75,0.14454698045700878,0.2109827657842474,0.08915937180642054,director,1,strength,0,0,36
11,modified,76,0.0018175833080617079,0.0014521899206754497,0.0011899750599918958,matcher,1,anger,0,0,36
11,modified,77,0.19710658497621358,0.18963256849976967,0.07193845937736268,director,1,freedom,0,0,36
11,modified,78,0.0028685986443087105,0.00041341139959498436,0.0007156594330731496,matcher,1,reality,0,0,36
11,modified,79,0.1497996839718871,0.18876091159894975,0.08163434033648867,director,1,strength,0,0,36
11,modified,80,0.0007995307492152709,0.0005630391127074703,0.0003597236030168913,matcher,1,luck,0,0,36
11,modified,81,0.10186876746508323,0.33447105014301104,0.098251424094914,director,1,luck,0,0,36
11,modified,82,0.0016938076695773919,0.0017058950393357803,0.00038545709311905274,matcher,1,anger,0,0,36
11,modified,83,0.17099477118993117,0.13170047047303338,0.04373181903089887,director,1,war,0,0,36
12,normal,1,0.011039080182753286,0.07747373943176622,0.02957378384188863,matcher,0,freedom,0,0,37
12,normal,2,0.21743076397096464,0.29273679356277826,0.12211658883534718,director,0,luxury,1,0,37
12,normal,3,0.04142754506704119,0.12941902847187986,0.08061189655589096,matcher,0,reality,0,0,37
12,normal,4,0.1887180022629928,0.3359269075775636,0.0994784233890063,director,1,luck,1,1,37
12,normal,5,0.06297706276324662,0.12641711017197654,0.08815199919802877,matcher,0,reality,0,0,37
12,normal,6,0.15370572063331223,0.3117614564720106,0.09300900865489657,director,1,luck,0,0,37
12,normal,7,0.006765584135764029,0.007389942311937069,0.0007309832518873153,matcher,1,luxury,0,0,37
12,normal,8,0.2561866552465484,0.2381972383832044,0.10049276564711247,director,0,envy,1,0,37
12,normal,9,0.05715178985544027,0.18178347156817135,0.13058082341246885,matcher,1,strength,0,0,37
12,normal,10,0.16362565182965408,0.271723116595592,0.0888685196727016,director,1,luck,0,0,37
12,normal,11,0.002438668555434327,0.0014812231494212953,0.0010965964688820107,matcher,1,death,0,0,37
12,normal,12,0.25998327776515984,0.1786319302598458,0.1510924599379177,director,1,reality,1,1,37
12,normal,13,0.04725635871641769,0.1320466846828732,0.09524364755230229,matcher,0,freedom,0,0,37
12,normal,14,0.25573295156081954,0.3382279779425769,0.10532865435478875,director,1,freedom,0,0,37
12,normal,15,0.019425993466561,0.012664578126233615,0.0019355988304214668,matcher,0,fear,0,0,37
12,normal,16,0.21739275617407966,0.3270644544211834,0.10175964732099285,director,1,freedom,0,0,37
12,normal,17,0.062288157796837336,0.11947965756967001,0.10112748077996248,matcher,1,freedom,0,0,37
12,normal,18,0.1332817096151867,0.32322021025019393,0.08213729040457256,director,1,luck,0,0,37
12,normal,19,0.05956086344866207,0.09114728757409767,0.0474842505432278,matcher,0,freedom,0,0,37
12,normal,20,0.26964100993136164,0.33839244691893333,0.1369238488590748,director,1,luxury,0,0,37
12,normal,21,0.052702993484466096,0.15193660354298913,0.11520591490229734,matcher,1,death,0,0,37
12,normal,22,0.3010212714841774,0.17535542235881438,0.0988961561182039,director,1,war,1,1,37
12,normal,23,0.006831198423687892,0.004259187208331605,0.002165390635644741,matcher,1,reality,0,0,37
12,normal,24,0.2433180189274193,0.2211572584867937,0.06265253440578951,director,1,envy,0,0,37
12,normal,25,0.00161047475016254,0.0014789079205872826,0.0010181210717186814,matcher,0,fear,0,0,37
12,normal,26,0.25697704037547814,0.31442732590785394,0.11674498594314582,director,1,luxury,0,0,37
12,normal,27,0.12358415885966226,0.07565208378129971,0.052347908298056606,matcher,1,luck,0,0,37
12,normal,28,0.027853744472842255,0.15984599335378888,0.12063126505836319,director,1,strength,1,1,37
12,normal,29,0.003879634163205653,0.0023281544626806614,0.0013700770706582552,matcher,1,luxury,0,0,37
12,normal,30,0.17875695415133735,0.34654426427247337,0.07279818293540387,director,1,luck,0,0,37
12,normal,31,0.0009766679771953262,0.0013929208874689993,0.001191410556482788,matcher,1,luxury,0,0,37
12,normal,32,0.16973195911423095,0.1549645618614791,0.12651223954919116,director,1,reality,0,0,37
12,normal,33,0.002156363455101207,0.0013731315611470829,0.0011776588765552163,matcher,1,war,0,0,37
12,normal,34,0.020141915236635433,0.13889538654750858,0.11671419908097075,director,1,strength,0,0,37
12,normal,35,0.0044497612988267385,0.0024714602222587487,0.0017852060512782756,matcher,1,death,0,0,37
12,normal,36,0.30765185035495207,0.23484549979143649,0.0973772437308921,director,1,envy,0,0,37
12,normal,37,0.07571795888336653,0.1460820954953859,0.1211225460059788,matcher,1,strength,0,0,37
12,normal,38,0.2838903711996372,0.1939057178066164,0.10355179031781966,director,1,war,0,0,37
12,normal,39,0.044500597463562434,0.03747597068211804,0.02075726966850584,matcher,1,war,0,0,37
12,normal,40,0.2342559756031634,0.29526891010590695,0.10746097633550553,director,1,luxury,0,0,37
12,normal,41,0.007778251402541564,0.0026157726661460512,0.0025965253430450994,matcher,1,freedom,0,0,37
12,normal,42,0.21636657594111838,0.22815372580713703,0.04994937078491193,director,1,anger,1,1,37
12,normal,43,0.003140468739765706,0.0018483373439444834,0.0009245713282158116,matcher,1,reality,0,0,37
12,normal,44,0.14979985303765975,0.2002194047095376,0.3242995551050273,director,1,fear,1,1,37
12,normal,45,0.06879764768384357,0.2025578910758243,0.15895853754149772,matcher,1,death,0,0,37
12,normal,46,0.3342235419405104,0.24991983024425107,0.07549159879397051,director,1,envy,0,0,37
12,normal,47,0.0679307510075162,0.19494999729732282,0.1264747147353258,matcher,1,strength,0,0,37
12,normal,48,0.03948913422053345,0.14816957651082363,0.12639294441415733,director,1,strength,0,0,37
12,normal,49,0.0015818797392711445,0.0013710284186220856,0.0012221527217920081,matcher,1,freedom,0,0,37
12,normal,50,0.30740397419412824,0.2526622825479736,0.0670205408565537,director,1,envy,0,0,37
12,normal,51,0.0019250294199553424,0.0026881656367579356,0.0009740272274704804,matcher,0,freedom,0,0,37
13,modified,0,0.056429807172383675,0.18639764519585333,0.089343392053959,matcher,0,anger,0,0,38
13,modified,1,0.155542366130159,0.2353053611656464,0.08676937957462245,director,0,reality,1,0,38
13,modified,2,0.04092627418711159,0.16599460089431822,0.11291438802025043,matcher,0,envy,0,0,38
13,modified,3,0.23648991379032328,0.1348842715271192,0.05144423789757263,director,1,fear,1,1,38
13,modified,4,0.0016873074690748689,0.0033209727685658955,0.0019797123240003793,matcher,1,death,0,0,38
13,modified,5,0.21156480445714002,0.14521486500611294,0.0880770830265941,director,0,death,1,0,38
13,modified,6,0.030622873167751443,0.17422317569592016,0.1230335552393832,matcher,0,reality,0,0,38
13,modified,7,0.16462636197381217,0.16025598978002573,0.07527565050428407,director,0,luck,1,0,38
13,modified,8,0.0033570344296436224,0.004731940627998831,0.00204755430679091,matcher,0,freedom,0,0,38
13,modified,9,0.11911478666886664,0.22568150302408763,0.08470165288346389,director,1,strength,1,1,38
13,modified,10,0.05061011026450667,0.1524959911932285,0.07629086800087294,matcher,1,luxury,0,0,38
13,modified,11,0.16306362466717003,0.29758721638122365,0.151179460326342,director,0,luxury,1,0,38
13,modified,12,0.03478832167047674,0.00976242921668625,0.0282101783192857,matcher,1,envy,0,0,38
13,modified,13,0.15400217058292762,0.19061583350880618,0.0937764261639183,director,0,strength,0,0,38
13,modified,14,0.02757403789665473,0.04424999535360756,0.0374360532144264,matcher,0,luxury,0,0,38
13,modified,15,0.10155627805307345,0.19571102865088602,0.09212169575861263,director,0,war,1,0,38
13,modified,16,0.035800154604527075,0.25195965382748103,0.15471856824288,matcher,1,war,0,0,38
13,modified,17,0.09458625208462877,0.19367013563723745,0.08842390745129053,director,0,envy,1,0,38
13,modified,18,0.008507948584372165,0.004971247471096717,0.011349153709571218,matcher,1,death,0,0,38
13,modified,19,0.20460980809198193,0.12248523174521114,0.10649691243915317,director,1,reality,0,0,38
13,modified,20,0.01391205564706367,0.002029042615197429,0.016467741861801923,matcher,1,luck,0,0,38
13,modified,21,0.10206392139159012,0.21700217231065821,0.09357832948003596,director,0,war,0,0,38
13,modified,22,0.04455995880817831,0.17423918442770245,0.07867749780865614,matcher,1,fear,0,0,38
13,modified,23,0.21687789081980718,0.2771968723020955,0.10128042533111983,director,0,freedom,1,0,38
13,modified,24,0.010920399166221381,0.2672961228171172,0.22501055746772347,matcher,1,reality,0,0,38
13,modified,25,0.194194227416517,0.24842486152075186,0.23162856621174197,director,1,freedom,0,0,38
13,modified,26,0.034851589447721716,0.012766346097198348,0.030189117500396722,matcher,0,death,0,0,38
13,modified,27,0.2111177611022108,0.3160520018638441,0.11114113212731427,director,1,freedom,0,0,38
13,modified,28,0.01204156344595774,0.01386726664233506,0.012824001096283441,matcher,1,death,0,0,38
13,modified,29,0.25490695035364735,0.1455401140286041,0.11439782096197142,director,1,anger,1,1,38
13,modified,30,0.12938513131025964,0.08007445782902287,0.10203480607043107,matcher,1,death,0,0,38
13,modified,31,0.18534488946288846,0.34832829611786414,0.12576657294747845,director,0,luxury,0,0,38
13,modified,32,0.051283750365989936,0.07430037938551783,0.04901244405028641,matcher,1,freedom,0,0,38
13,modified,33,0.21836544859465098,0.16857945836982643,0.10311550919081013,director,0,war,0,0,38
13,modified,34,0.045908094422482316,0.28698254323668143,0.20628433594887194,matcher,1,fear,0,0,38
13,modified,35,0.14715914831877258,0.22051500221192638,0.34519122917941464,director,0,envy,0,0,38
13,modified,36,0.06327996005104125,0.22255444015563575,0.1654371208700746,matcher,1,envy,0,0,38
13,modified,37,0.19103042462997463,0.2660630078492778,0.3340994791766157,director,0,luck,0,0,38
14,normal,1,0.007224528243310143,0.005062551918062124,0.003556200533943552,matcher,0,luxury,0,0,39
14,normal,2,0.08343644451993104,0.16279590906037228,0.046692189413441984,director,0,luxury,0,0,39
14,normal,3,0.019934472652425317,0.028378711413699964,0.009226609691405903,matcher,1,luxury,0,0,39
14,normal,4,0.27965223902392017,0.12307454014643177,0.05764943802687168,director,1,envy,1,1,39
14,normal,5,0.0011755852941490454,0.004325656910151969,0.0030443980750244027,matcher,1,death,0,0,39
14,normal,6,0.11442539306068752,0.20865622337487827,0.04321013580576074,director,1,death,1,1,39
14,normal,7,0.0005813882988312368,0.0007688659869226245,0.0013734446620705274,matcher,1,freedom,0,0,39
14,normal,8,0.13620330060486885,0.1574876195760535,0.04907128195678683,director,1,war,1,1,39
14,normal,9,0.0020621106369758026,0.0031156835991018564,0.0015523797176509476,matcher,1,fear,0,0,39
14,normal,10,0.11601503240877843,0.16908474350369196,0.052510452525447185,director,1,freedom,1,1,39
14,normal,11,0.0006085289860607876,0.0016294661999797775,0.0007853513712449668,matcher,0,envy,0,0,39
14,normal,12,0.11917244591786319,0.17286041413743758,0.04756812326845579,director,1,luxury,0,0,39
14,normal,13,0.0014943344140776781,0.0014732817807585142,0.0010978900234127492,matcher,1,death,0,0,39
14,normal,14,0.12259329918052772,0.2229008973970631,0.05525526987449467,director,1,luck,1,1,39
14,normal,15,0.018064101865706512,0.011742555183822136,0.002183284566459063,matcher,1,freedom,0,0,39
14,normal,16,0.10743966901291012,0.19249161390554656,0.06713370680177762,director,1,death,0,0,39
14,normal,17,0.0009031592668062219,0.0018099601825558045,0.0008252255678537285,matcher,0,envy,0,0,39
14,normal,18,0.10227543099351606,0.19511671803078423,0.0761402581317881,director,1,freedom,0,0,39
14,normal,19,0.07721837212143098,0.042095151359274705,0.013564376117751055,matcher,1,luxury,0,0,39
14,normal,20,0.11425613714059873,0.212423776329012,0.07334286879114385,director,1,freedom,0,0,39
14,normal,21,0.000979156830832482,0.000952409485348561,0.0006764472621550194,matcher,1,anger,0,0,39
14,normal,22,0.14515064740383798,0.25330475896959087,0.05776016292376877,director,1,luck,0,0,39
14,normal,23,0.001302958301103692,0.0013478037417897042,0.0005842742765372834,matcher,1,reality,0,0,39
14,normal,24,0.16547891941163942,0.2669482675844181,0.08408737950975667,director,1,luck,0,0,39
14,normal,25,0.0014494239703096194,0.0013160558209897133,0.0010275658917307771,matcher,1,fear,0,0,39
14,normal,26,0.11998248254118671,0.2462713720819513,0.07879321096279064,director,1,luck,0,0,39
14,normal,27,0.0014378543616101805,0.006277823300549393,0.002807022670504573,matcher,0,strength,0,0,39
14,normal,28,0.15148357580216273,0.2945846774614791,0.07366218477647915,director,1,luck,0,0,39
14,normal,29,0.0013464365369134533,0.018901204019532193,0.014250016038892236,matcher,1,fear,0,0,39
14,normal,30,0.10405690091275478,0.20543312254823684,0.07917457998844402,director,1,luxury,0,0,39
14,normal,31,0.00581995555353562,0.003435352180439935,0.0008610560056814575,matcher,1,luck,0,0,39
14,normal,32,0.2900623843035406,0.188963557887975,0.04831896738983229,director,1,envy,0,0,39
14,normal,33,0.0005226227691873846,0.004012497583845574,0.003158260147329794,matcher,1,death,0,0,39
14,normal,34,0.09504033045644975,0.24038919343801105,0.06133747094878638,director,1,freedom,0,0,39
14,normal,35,0.0027285180357983765,0.0014444986979819034,0.0011914524302134792,matcher,0,envy,0,0,39
14,normal,36,0.1364599524367765,0.2517541929544965,0.09016499030267638,director,1,luxury,0,0,39
14,normal,37,0.0005862937824461973,0.001151677523660952,0.0006300267671544411,matcher,1,reality,0,0,39
14,normal,38,0.10915827071437036,0.17395081825364173,0.08990172379407838,director,1,reality,1,1,39
14,normal,39,0.06000556448335476,0.03383494822812882,0.011718691289489594,matcher,1,reality,0,0,39
14,normal,40,0.12706640179500406,0.25033861690341247,0.068598837298208,director,1,freedom,0,0,39
14,normal,41,0.000940190304911164,0.0018511988341412232,0.001172430661282207,matcher,1,freedom,0,0,39
14,normal,42,0.143779733552544,0.2661334314388572,0.07402826511539269,director,1,luck,0,0,39
14,normal,43,0.0009763657967748094,0.0008165729377082029,0.001219807280122797,matcher,1,freedom,0,0,39
14,normal,44,0.21990400264201734,0.1295530269658977,0.08680074588338138,director,1,fear,1,1,39
14,normal,45,0.0007146270729057015,0.003958743646184632,0.0028107706797183512,matcher,1,freedom,0,0,39
14,normal,46,0.1680164973037772,0.1569171509707995,0.11563696874391852,director,1,fear,0,0,39
14,normal,47,0.0022752784192950006,0.028247986364084893,0.020029240912762994,matcher,1,reality,0,0,39
14,normal,48,0.13183308175788364,0.2665264421220505,0.07585386441395675,director,1,luck,0,0,39
14,normal,49,0.0009392623834326232,0.0013872843298350986,0.0007778873018820191,matcher,1,freedom,0,0,39
14,normal,50,0.12239950701348319,0.28118737080864825,0.06278635428124488,director,1,strength,1,1,39
14,normal,51,0.0024647657740085897,0.006130977622207829,0.0029835504099581024,matcher,1,reality,0,0,39
14,normal,52,0.12314449161699836,0.249599814357741,0.09224057536076796,director,1,luxury,0,0,39
14,normal,53,0.006698577644430854,0.009189873817121807,0.0030020144418846768,matcher,1,strength,0,0,39
14,normal,54,0.3005928561356423,0.14629185071205586,0.06437142608237768,director,1,envy,0,0,39
14,normal,55,0.0005017331442595755,0.0011291214458125994,0.0006559865628852245,matcher,1,luck,0,0,39
14,normal,56,0.15578910039032426,0.16746365092232982,0.10267024879433882,director,1,fear,0,0,39
14,normal,57,0.0009168053124357751,0.0011534124624257391,0.0006403737756559954,matcher,1,anger,0,0,39
14,normal,58,0.11235675652064446,0.19764241062320628,0.08395794969710528,director,1,reality,0,0,39
14,normal,59,0.0022556138834450004,0.0022537403949153077,0.0012595099568172407,matcher,1,luxury,0,0,39
15,modified,0,0.027788375716080494,0.0933126641405449,0.03562713450157626,matcher,1,luxury,0,0,40
15,modified,1,0.07722222352645904,0.09575442196034768,0.11407242561712445,director,0,fear,1,0,40
15,modified,2,0.05346827876996424,0.10086019688816313,0.012837295082494938,matcher,1,envy,0,0,40
15,modified,3,0.37727718072262,0.24053912926013116,0.11656148134122525,director,1,freedom,1,1,40
15,modified,4,0.003467604628558886,0.0018319124917694554,0.00279774393366983,matcher,1,freedom,0,0,40
15,modified,5,0.14512703476664135,0.20855249253230612,0.10968482858865243,director,0,envy,1,0,40
15,modified,6,0.004300538194551166,0.004644788328682202,0.0040007405054915185,matcher,0,death,0,0,40
15,modified,7,0.05811556728273197,0.3181930590688469,0.10939275971058701,director,0,strength,1,0,40
15,modified,8,0.008851960067049993,0.00371016170970614,0.009582574703854041,matcher,1,reality,0,0,40
15,modified,9,0.018186575943657815,0.22354317639595292,0.04552654141933343,director,1,strength,0,0,40
15,modified,10,0.0018884416382588735,0.0016411711447620867,0.0017894110719898174,matcher,1,luxury,0,0,40
15,modified,11,0.2298746667888023,0.19489798698226352,0.06445437768524598,director,1,war,1,1,40
15,modified,12,0.007028849013496223,0.004595097063979265,0.004872709526437383,matcher,1,freedom,0,0,40
15,modified,13,0.08148340568868051,0.18467531723411085,0.1562566326037721,director,0,anger,1,0,40
15,modified,14,0.009166502595585702,0.004719562175712815,0.0030787836426024785,matcher,1,envy,0,0,40
15,modified,15,0.2268386149673859,0.1969586040046784,0.10091597881084978,director,0,fear,0,0,40
15,modified,16,0.008852786961304291,0.005735509636819358,0.004188197078878764,matcher,1,freedom,0,0,40
15,modified,17,0.1639779879808757,0.2371179249525264,0.10243949401934714,director,0,luck,1,0,40
15,modified,18,0.01015716295115278,0.010114781104139787,0.00498301893377356,matcher,1,war,0,0,40
15,modified,19,0.2971684604257808,0.14641694995828292,0.09526208735610853,director,0,fear,0,0,40
15,modified,20,0.004696481962847762,0.0024844708895909147,0.0022402612447698055,matcher,1,war,0,0,40
15,modified,21,0.28427631427051153,0.25550271383955747,0.11650462845655751,director,1,luck,0,0,40
15,modified,22,0.00282595327044781,0.005728798305992385,0.004060291516455207,matcher,1,luxury,0,0,40
15,modified,23,0.21057513205391654,0.16574517774264122,0.05133864781341611,director,1,war,0,0,40
15,modified,24,0.0024709825811218816,0.0013119102926624755,0.0006943562360987506,matcher,1,envy,0,0,40
15,modified,25,0.1824656162453622,0.17842488995750166,0.05302349539084223,director,1,war,0,0,40
15,modified,26,0.0018323359101348588,0.000666470886692425,0.0008280367321081152,matcher,1,reality,0,0,40
15,modified,27,0.13982540867030455,0.21371128098164163,0.08378772704228923,director,0,luxury,1,0,40
